"ID","HORA_1","HORA_2","HORA_3","HORA_4","HORA_5","HORA_6","HORA_7","HORA_8","HORA_9","HORA_10","HORA_11","HORA_12","HORA_13","HORA_14","HORA_15","HORA_16","HORA_17","HORA_18","HORA_19","HORA_20","HORA_21","HORA_22","HORA_23","HORA_24","TOTAL","FECHA","TIPO_FECHA","FILE_TYPE"
251,518000,495000,478000,463000,455000,449000,432000,437000,476000,495000,513000,532000,523000,538000,562000,56.2,551000,542000,59700,622000,636000,640000,614000,564000,11594756.2,08-SEP-11,"0","txf"
252,50400,482000,465000,451000,443000,43700,420000,425000,463000,482000,499000,517000,508000,523000,547000,547000,536000,528000,580000,605000,618000,623000,597000,548000,11501100,09-SEP-11,"0","txf"
253,525000,503000,48600,47100,461000,44900,430000,428000,456000,473000,487000,503000,504000,503000,507000,502000,492000,489000,563000,59200,594000,594000,577000,548000,10338800,10-SEP-11,"1","txf"
254,519000,499000,484000,470000,460000,44400,429000,424000,424000,423000,432000,446000,453000,462000,462000,46000,451000,44600,520000,561000,585000,595000,57600,534000,9825600,11-SEP-11,"2","txf"
255,516000,49300,476000,462000,453000,448000,430000,435000,474000,49400,511000,530000,521000,536000,560000,56000,54900,541000,594000,620000,634000,638000,612000,562000,10762600,12-SEP-11,"0","txf"
256,525000,502000,484000,469000,461000,455000,43800,443000,482000,502000,519000,539000,529000,545000,570000,569000,55.8,550000,604000,631000,64400,649000,622000,571000,11329255.8,13-SEP-11,"0","txf"
257,540000,516000,498000,483000,474000,468000,450000,455000,496000,516000,534000,554000,545000,561000,586000,586000,57400,565000,622000,649000,663000,667000,640000,587000,12712400,14-SEP-11,"0","txf"
258,539000,516000,498000,482000,47400,468000,45000,455000,495000,516000,534000,554000,544000,560000,585000,585000,573000,565000,621000,648000,662000,667000,639000,587000,12385400,15-SEP-11,"0","txf"
259,521000,498000,480000,466000,457000,451000,434000,439000,478000,498000,515000,535000,525000,541000,565000,565000,554000,545000,60000,62600,639000,644000,617000,56700,11146300,16-SEP-11,"0","txf"
260,533000,511000,493000,478000,468000,456000,436000,435000,462000,480000,495000,511000,511000,511000,51500,510000,499000,497000,572000,60100,603000,60300,586000,556000,10774900,17-SEP-11,"1","txf"
261,52500,505000,489000,475000,465000,44900,434000,428000,42800,428000,437000,451000,458000,467000,467000,464000,456000,451000,525000,56700,591000,602000,582000,540000,9911900,18-SEP-11,"2","txf"
262,516000,49300,47600,461000,45300,44700,430000,435000,47400,49300,51000,529000,520000,535000,560000,559000,548000,540000,594000,619000,633000,637000,611000,561000,9622600,19-SEP-11,"0","txf"
263,506000,484000,467000,453000,445000,439000,422000,427000,465000,484000,501000,520000,511000,52600,550000,550000,538000,530000,583000,608000,62200,626000,600000,551000,11374800,20-SEP-11,"0","txf"
264,529000,506000,488000,473000,465000,459000,441000,44600,486000,506000,524000,543000,534000,549000,574000,574000,562000,554000,609000,636000,649000,654000,627000,576000,12562600,21-SEP-11,"0","txf"
265,53300,509000,49200,477000,468000,462000,444000,450000,489000,510000,527000,547000,538000,553000,578000,578000,567000,558000,614000,640000,654000,659000,632000,580000,12136500,22-SEP-11,"0","txf"
266,547000,522000,504000,489000,480000,474000,456000,46100,502000,523000,541000,561000,55100,568000,593000,593000,58100,572000,629000,657000,671000,676000,648000,595000,11960300,23-SEP-11,"0","txf"
267,553000,531000,512000,497000,486000,473000,45300,452000,480000,499000,514000,531000,531000,531000,535000,530000,519000,516000,594000,624000,626000,627000,609000,578000,12393300,24-SEP-11,"1","txf"
268,531000,511000,495000,481000,471000,454000,439000,434000,433000,433000,442000,456000,464000,472000,472000,470000,462000,457000,532000,574000,598000,609000,589000,546000,11825000,25-SEP-11,"2","txf"
269,496000,474000,458000,444000,436000,430000,413000,418000,456000,474000,491000,509000,500000,515000,538000,538000,527000,519000,571000,596000,609000,61300,58800,540000,11072100,26-SEP-11,"0","txf"
270,512000,490000,473000,458000,450000,444000,427000,432000,470000,490000,507000,526000,517000,532000,556000,556000,545000,537000,59,615000,629000,633000,607000,558000,11964059,27-SEP-11,"0","txf"
271,546000,522000,504000,489000,480000,474000,455000,461000,502000,523000,541000,561000,551000,567000,593000,593000,581000,572000,629000,656000,671000,675000,648000,595000,13389000,28-SEP-11,"0","txf"
272,545000,521000,50.3,487000,479000,473000,454000,460000,501000,52100,539000,560000,550000,566000,592000,59100,579000,571000,628000,655000,669000,674000,646000,593000,11853250.3,29-SEP-11,"0","txf"
273,546000,522000,504000,488000,480000,473000,455000,461000,501000,522000,540000,561000,551000,567000,592000,59200,580000,572000,629000,656000,67000,675000,647000,594000,12242200,30-SEP-11,"0","txf"
274,52700,505000,488000,472000,466000,457000,443000,448000,477000,499000,513000,529000,524000,516000,516000,510000,501000,52300,605000,611000,611000,605000,582000,553000,11536000,01-OCT-11,"1","txf"
275,532000,511000,493000,478000,468000,456000,444000,440000,441000,445000,450000,463000,474000,477000,479000,477000,474000,50500,590000,610000,62200,617000,59100,549000,10539800,02-OCT-11,"2","txf"
276,52400,501000,484000,471000,465000,462000,446000,452000,490000,508000,528000,547000,534000,547000,570000,575000,566000,58300,642000,645000,649000,645000,612000,562000,12011700,03-OCT-11,"0","txf"
277,504000,482000,466000,453000,447000,445000,430000,435000,472000,489000,508000,526000,514000,526000,548000,553000,545000,561000,618000,620000,624000,621000,589000,541000,12517000,04-OCT-11,"0","txf"
278,508000,485000,469000,456000,450000,448000,433000,438000,475000,49200,51200,530000,517000,530000,552000,557000,54900,565000,622000,625000,628000,625000,593000,545000,11206300,05-OCT-11,"0","txf"
279,513000,49000,473000,461000,455000,452000,437000,442000,479000,497000,516000,535000,522000,53500,557000,562000,554000,571000,628000,631000,634000,631000,598000,550000,11800500,06-OCT-11,"0","txf"
280,518000,495000,478000,465000,460000,45.7,441000,447000,485000,502000,522000,541000,528000,540000,56300,568000,560000,57700,635000,637000,64100,638000,605000,556000,10799145.7,07-OCT-11,"0","txf"
281,520000,499000,482000,466000,461000,45100,437000,443000,472000,493000,507000,522000,51.8,510000,510000,504000,495000,517000,598000,604000,604000,598000,57.5,546000,10833209.3,08-OCT-11,"1","txf"
282,500000,479000,46200,449000,439000,428000,41600,413000,413000,417000,423000,435000,445000,448000,450000,448000,445000,474000,554000,57300,584000,579000,554000,515000,10037100,09-OCT-11,"2","txf"
283,507000,485000,468000,45600,450000,447000,432000,43700,474000,492000,51100,529000,517000,529000,551000,556000,548000,564000,621000,624000,62800,625000,592000,54400,10268600,10-OCT-11,"0","txf"
284,489000,468000,451000,439000,434000,431000,417000,42200,457000,474000,493000,51000,498000,510000,53200,536000,528000,544000,599000,601000,605000,602000,571000,52500,10345900,11-OCT-11,"0","txf"
285,492000,471000,455000,442000,437000,434000,419000,425000,461000,477000,496000,514000,502000,51400,53600,540000,532000,548000,603000,606000,609000,606000,575000,528000,11277000,12-OCT-11,"0","txf"
286,495000,47400,457000,445000,439000,437000,422000,427000,463000,480000,49.9,517000,505000,517000,539000,543000,53.5,551000,607000,609000,613000,610000,578000,531000,10832503.4,13-OCT-11,"0","txf"
287,499000,477000,46100,448000,443000,440000,425000,430000,467000,484000,503000,521000,508000,521000,543000,547000,539000,555000,611000,614000,618000,615000,583000,535000,11972100,14-OCT-11,"0","txf"
288,499000,478000,46200,447000,442000,433000,420000,425000,452000,473000,486000,501000,497000,49000,489000,484000,475000,496000,573000,580000,58000,574000,552000,524000,10453200,15-OCT-11,"1","txf"
289,472000,453000,437000,425000,415000,405000,394000,390000,391000,395000,400000,41100,421000,424000,425000,424000,421000,44800,524000,542000,552000,548000,524000,487000,9954900,16-OCT-11,"2","txf"
290,47.6,457000,441000,428000,418000,408000,397000,393000,394000,39800,403000,41400,424000,427000,428000,427000,424000,451000,528000,546000,556000,552000,52800,491000,9127047.6,17-OCT-11,"2","txf"
291,434000,415000,401000,390000,38.5,383000,370000,374000,406000,421000,437000,453000,442000,453000,472000,476000,469000,483000,532000,534000,537000,53500,507000,466000,9908538.5,18-OCT-11,"0","txf"
292,446000,426000,412000,401000,396000,393000,380000,385000,417000,432000,449000,465000,454000,465000,485000,489000,48200,496000,546000,548000,552000,549000,521000,478000,10633200,19-OCT-11,"0","txf"
293,450000,430000,416000,405000,399000,397000,38400,388000,421000,436000,454000,470000,459000,470000,490000,494000,486000,501000,552000,554000,557000,55500,52600,48300,9423800,20-OCT-11,"0","txf"
294,452000,432000,417000,40600,401000,399000,385000,390000,423000,438000,455000,471000,460000,471000,491000,496000,488000,503000,554000,556000,559000,556000,527000,485000,10849600,21-OCT-11,"0","txf"
295,473000,453000,438000,424000,419000,410000,398000,402000,429000,448000,461000,475000,471000,46400,464000,458000,450000,470000,543000,549000,54900,544000,523000,49600,9852900,22-OCT-11,"1","txf"
178,520000,497000,481000,464000,453000,43000,419000,417000,416000,419000,426000,439000,449000,45600,464000,465000,459000,45600,504000,573000,588000,601000,58100,544000,9790300,27-JUN-11,"2","txf"
179,529000,507000,490000,475000,468000,451000,437000,450000,487000,504000,520000,537000,528000,542000,56800,568000,556000,539000,562000,629000,641000,647000,622000,574000,12319800,28-JUN-11,"0","txf"
180,541000,51800,501000,486000,478000,461000,447000,460000,498000,515000,531000,549000,53900,554000,581000,58000,568000,55100,575000,643000,655000,661000,635000,587000,11144800,29-JUN-11,"0","txf"
181,525000,50300,486000,472000,465000,448000,434000,446000,483000,500000,516000,534000,524000,538000,564000,564000,55200,535000,558000,625000,637000,642000,617000,570000,11788500,30-JUN-11,"0","txf"
182,518000,496000,478000,46600,457000,445000,428000,437000,471000,48700,503000,519000,509000,523000,548000,544000,531000,515000,530000,59600,610000,617000,597000,555000,10985900,01-JUL-11,"0","txf"
183,522000,502000,481000,467000,458000,444000,42900,427000,450000,46800,481000,495000,495000,496000,500000,498000,48300,471000,507000,575000,584000,591000,577000,556000,10715000,02-JUL-11,"1","txf"
184,498000,480000,46500,455000,445000,429000,414000,410000,410000,412000,420000,43300,442000,448000,450000,449000,440000,431000,471000,551000,573000,585000,57400,538000,9898200,03-JUL-11,"2","txf"
185,514000,495000,48000,469000,459000,443000,427000,422000,422000,425000,433000,44700,45.6,46200,46500,46400,45400,445000,485000,569000,591000,604000,592000,555000,8627245.6,04-JUL-11,"2","txf"
186,510000,488000,471000,458000,45000,438000,421000,430000,464000,479000,49500,511000,501000,515000,540000,536000,52200,506000,522000,586000,600000,607000,588000,546000,10863700,05-JUL-11,"0","txf"
187,532000,510000,492000,479000,470000,458000,440000,449000,484000,501000,517000,534000,524000,538000,564000,560000,546000,529000,545000,613000,627000,635000,614000,57000,12218000,06-JUL-11,"0","txf"
188,52700,505000,487000,474000,466000,453000,436000,44500,480000,496000,512000,529000,519000,53200,558000,554000,540000,524000,540000,607000,621000,628000,608000,56500,10743900,07-JUL-11,"0","txf"
189,547000,52400,506000,492000,484000,471000,452000,462000,498000,515000,531000,549000,539000,553000,580000,575000,561000,544000,561000,630000,645000,652000,631000,586000,12616400,08-JUL-11,"0","txf"
190,559000,537000,515000,500000,490000,475000,460000,457000,482000,501000,515000,530000,530000,531000,535000,533000,517000,504000,543000,615000,625000,633000,618000,595000,12800000,09-JUL-11,"1","txf"
191,534000,51500,499000,488000,477000,460000,44400,439000,439000,442000,450000,464000,47400,480000,483000,48200,472000,463000,505000,591000,614000,628000,615000,577000,10311500,10-JUL-11,"2","txf"
192,541000,518000,499000,486000,478000,465000,447000,456000,492000,508000,525000,542000,532000,546000,572000,568000,554000,537000,55400,622000,637000,644000,624000,579000,12427400,11-JUL-11,"0","txf"
193,518000,49600,478000,466000,457000,44.5,428000,437000,471000,487000,503000,519000,50900,523000,548000,544000,531000,514000,530000,596000,610000,617000,597000,554000,11028544.5,12-JUL-11,"0","txf"
194,490000,46900,452000,440000,432000,421000,405000,413000,445000,460000,475000,491000,482000,494000,518000,514000,502000,487000,501000,563000,576000,58400,565000,52400,10283700,13-JUL-11,"0","txf"
195,476000,456000,440000,428000,421000,409000,394000,402000,433000,448000,462000,478000,469000,481000,504000,50100,488000,473000,488000,548000,561000,568000,549000,510000,10936100,14-JUL-11,"0","txf"
196,485000,464000,448000,436000,428000,417000,401000,409000,441000,456000,471000,487000,477000,490000,513000,51000,49700,482000,49700,558000,571000,578000,559000,520000,10241400,15-JUL-11,"0","txf"
197,511000,490000,470000,45600,447000,434000,42000,417000,440000,457000,470000,484000,484000,485000,489000,487000,472000,460000,496000,562000,570000,578000,56400,544000,10391000,16-JUL-11,"1","txf"
198,526000,50600,491000,480000,470000,453000,437000,432000,432000,435000,443000,457000,467000,473000,475000,474000,464000,455000,497000,582000,604000,61800,60600,568000,10288000,17-JUL-11,"2","txf"
199,532000,510000,492000,479000,47000,458000,440000,449000,484000,500000,517000,53400,524000,538000,564000,559000,546000,529000,545000,612000,627000,635000,614000,570000,11824400,18-JUL-11,"0","txf"
200,534000,512000,494000,481000,472000,459000,441000,451000,486000,502000,519000,536000,526000,539000,566000,561000,548000,531000,547000,615000,629000,637000,616000,572000,12774000,19-JUL-11,"0","txf"
201,540000,520000,50400,493000,482000,465000,44.9,444000,444000,446000,455000,469000,47900,48500,488000,487000,47700,467000,510000,597000,621000,63400,622000,58.3,8808003.2,20-JUL-11,"2","txf"
202,552000,528000,510000,49600,487000,47400,456000,465000,502000,519000,536000,554000,543000,557000,584000,580000,565000,548000,565000,635000,650000,65800,636000,591000,11725800,21-JUL-11,"0","txf"
203,555000,532000,513000,500000,491000,477000,459000,468000,505000,522000,539000,557000,546000,561000,588000,584000,569000,552000,569000,639000,654000,662000,641000,595000,13278000,22-JUL-11,"0","txf"
204,560000,538000,51600,500000,491000,476000,460000,45700,48300,501000,516000,530000,530000,531000,536000,534000,518000,505000,544000,616000,626000,63400,619000,596000,10936000,23-JUL-11,"1","txf"
205,546000,526000,51000,499000,488000,470000,454000,449000,449000,451000,460000,475000,485000,491000,494000,493000,482000,473000,516000,604000,628000,642000,629000,590000,11845000,24-JUL-11,"2","txf"
206,556000,533000,514000,501000,491000,478000,460000,46900,506000,523000,540000,558000,547000,562000,589000,585000,570000,553000,570000,640000,655000,663000,642000,596000,12878900,25-JUL-11,"0","txf"
207,538000,515000,497000,484000,475000,462000,44400,453000,489000,505000,522000,539000,529000,543000,569000,565000,551000,534000,551000,618000,633000,641000,620000,576000,12453400,26-JUL-11,"0","txf"
208,543000,520000,50200,489000,480000,467000,449000,458000,494000,511000,527000,545000,53500,549000,575000,571000,557000,540000,556000,625000,640000,648000,627000,582000,12056700,27-JUL-11,"0","txf"
209,511000,489000,472000,460000,451000,439000,422000,431000,46.5,480000,496000,513000,503000,516000,541000,537000,524000,508000,523000,588000,602000,609000,589000,547000,11751046.5,28-JUL-11,"0","txf"
210,49300,472000,456000,444000,436000,424000,407000,416000,449000,464000,479000,49500,485000,498000,522000,518000,505000,490000,505000,567000,581000,58800,569000,528000,10372600,29-JUL-11,"0","txf"
211,474000,455000,436000,423000,415000,402000,389000,387000,408000,424000,436000,449000,449000,450000,453000,451000,438000,427000,460000,521000,529000,536000,524000,504000,10840000,30-JUL-11,"1","txf"
212,486000,468000,454000,444000,434000,419000,40400,400000,399000,402000,409000,422000,43100,437000,439000,43800,429000,421000,459000,538000,559000,571000,560000,525000,9802300,31-JUL-11,"2","txf"
213,515000,492000,475000,46000,451000,446000,428000,434000,472000,490000,50900,528000,517000,532000,556000,554000,544000,532000,562000,612000,626000,631000,607000,558000,11658900,01-AUG-11,"0","txf"
214,528000,505000,487000,472000,463000,457000,439000,445000,484000,503000,522000,542000,530000,545000,57100,568000,558000,546000,577000,628000,642000,647000,622000,573000,12340100,02-AUG-11,"0","txf"
215,521000,498000,480000,465000,456000,451000,433000,439000,477000,496000,515000,534000,523000,538000,563000,560000,551000,538000,569000,619000,633000,638000,614000,565000,12676000,03-AUG-11,"0","txf"
216,525000,502000,484000,46900,459000,454000,436000,442000,48000,499000,519000,538000,526000,542000,566000,564000,555000,542000,573000,623000,638000,642000,618000,569000,11910900,04-AUG-11,"0","txf"
217,547000,523000,504000,48800,479000,47.3,454000,461000,50100,520000,541000,561000,549000,564000,590000,588000,578000,565000,597000,649000,664000,669000,644000,592000,11937947.3,05-AUG-11,"0","txf"
218,563000,538000,519000,505000,49600,484000,469000,470000,498000,51600,531000,546000,543000,542000,547000,544000,533000,523000,580000,647000,654000,659000,646000,617000,12259200,06-AUG-11,"1","txf"
219,568000,544000,524000,509000,498000,483000,468000,463000,461000,466000,474000,486000,491000,490000,492000,495000,489000,488000,548000,622000,643000,650000,628000,58700,12038700,07-AUG-11,"2","txf"
220,560000,535000,51600,500000,49000,48500,466000,472000,513000,533000,554000,574000,562000,578000,605000,602000,592000,579000,611000,665000,681000,686000,660000,607000,12284100,08-AUG-11,"0","txf"
221,557000,532000,513000,497000,487000,482000,46300,469000,510000,530000,55000,571000,558000,574000,601000,598000,588000,575000,607000,661000,67700,681000,655000,60300,11475300,09-AUG-11,"0","txf"
222,549000,524000,506000,490000,480000,475000,456000,462000,502000,522000,543000,563000,551000,566000,592000,590000,580000,567000,599000,652000,667000,672000,646000,595000,13349000,10-AUG-11,"0","txf"
223,534000,510000,492000,47700,46700,462000,444000,450000,489000,508000,528000,547000,535000,551000,576000,573000,564000,551000,582000,634000,649000,653000,628000,578000,12132400,11-AUG-11,"0","txf"
224,494000,472000,455000,441000,43.2,427000,410000,416000,45200,470000,488000,506000,495000,509000,533000,530000,52200,510000,539000,58600,600000,604000,581000,535000,10171043.2,12-AUG-11,"0","txf"
225,517000,495000,478000,464000,456000,445000,431000,432000,458000,474000,488000,502000,499000,498000,503000,500000,490000,481000,533000,595000,60100,606000,593000,567000,11565100,13-AUG-11,"1","txf"
226,532000,51000,491000,477000,46700,453000,43800,433000,432000,437000,444000,455000,460000,460000,462000,464000,459000,457000,514000,583000,603000,610000,589000,550000,10506500,14-AUG-11,"2","txf"
